id_cliente,churn,genero,idoso,conjuge,dependentes,meses_contrato,telefone,multiplas_linhas,internet,seguranca_online,backup_online,protecao_dispositivo,suporte_tecnico,streaming_tv,streaming_filmes,contrato,fatura_digital,metodo_pagamento,cobranca_mensal,cobranca_total,contas_diarias
5298-GSTLM,Não,Mulher,Sim,Não,Não,60,Sim,Sim,Fibra óptica,Sim,Não,Não,Não,Sim,Sim,Anual,Sim,Transferência bancária,101.4,6176.6,3.38
5299-RULOA,Sim,Mulher,Não,Sim,Sim,10,Sim,Sim,Fibra óptica,Sim,Não,Não,Não,Sim,Sim,Mensal,Sim,Cheque eletrônico,100.25,1064.65,3.34
5299-SJCZT,Sim,Homem,Não,Não,Não,3,Sim,Sim,Fibra óptica,Não,Não,Sim,Não,Sim,Sim,Mensal,Sim,Transferência bancária,101.55,298.35,3.38
5301-GAUUY,Sim,Homem,Não,Não,Não,32,Sim,Sim,Fibra óptica,Não,Sim,Não,Não,Não,Não,Mensal,Sim,Transferência bancária,80.35,2596.15,2.68
5302-BDJNT,Não,Homem,Não,Não,Não,35,Sim,Sim,Fibra óptica,Não,Não,Sim,Sim,Sim,Não,Mensal,Não,Cheque eletrônico,95.5,3418.2,3.18
5304-EFJLP,Não,Homem,Sim,Sim,Não,72,Sim,Sim,Fibra óptica,Não,Sim,Sim,Sim,Sim,Sim,Bienal,Sim,Transferência bancária,111.65,8022.85,3.72
5306-BVTKJ,Não,Homem,Não,Sim,Sim,48,Sim,Não,DSL,Não,Sim,Sim,Não,Não,Não,Anual,Sim,Cartão de crédito,55.8,2651.2,1.86
5307-DZCVC,Sim,Mulher,Sim,Sim,Não,32,Sim,Sim,Fibra óptica,Não,Não,Não,Não,Sim,Não,Mensal,Sim,Cartão de crédito,85.95,2628.6,2.86
5307-UVGNB,Não,Mulher,Não,Sim,Sim,53,Não,Sem serviço de telefone,DSL,Sim,Sim,Sim,Não,Não,Sim,Mensal,Sim,Transferência bancária,48.7,2495.2,1.62
5309-TAIKL,Não,Mulher,Não,Não,Não,7,Sim,Não,DSL,Não,Não,Sim,Sim,Não,Sim,Mensal,Não,Transferência bancária,62.8,418.3,2.09
5310-NOOVA,Não,Homem,Não,Não,Não,46,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Bienal,Não,Cheque eletrônico,19.95,907.05,0.66
5311-IHLEI,Não,Homem,Não,Não,Não,12,Não,Sem serviço de telefone,DSL,Sim,Sim,Não,Sim,Sim,Não,Mensal,Sim,Transferência bancária,50.95,605.75,1.7
5312-IRCFR,Não,Mulher,Não,Sim,Sim,64,Sim,Sim,Fibra óptica,Não,Sim,Sim,Não,Não,Sim,Anual,Sim,Cheque eletrônico,92.85,5980.75,3.1
5312-TSZVC,Não,Mulher,Não,Não,Sim,15,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Anual,Não,Cheque enviado,19.65,270.6,0.65
5312-UXESG,Não,Mulher,Não,Não,Não,41,Sim,Sim,Fibra óptica,Não,Não,Sim,Não,Sim,Sim,Mensal,Não,Transferência bancária,98.05,3990.6,3.27
5313-FPXWG,Não,Homem,Não,Não,Não,51,Sim,Sim,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Anual,Sim,Transferência bancária,24.6,1266.4,0.82
5315-CKEQK,Não,Homem,Sim,Sim,Sim,28,Sim,Sim,DSL,Não,Não,Não,Não,Não,Não,Anual,Sim,Cheque eletrônico,51.0,1381.8,1.7
5317-FLPJF,Não,Mulher,Não,Não,Não,66,Não,Sem serviço de telefone,DSL,Sim,Não,Sim,Sim,Sim,Sim,Bienal,Sim,Transferência bancária,61.35,4193.4,2.04
5318-IXUZF,Sim,Mulher,Não,Não,Não,2,Sim,Não,Fibra óptica,Não,Sim,Não,Não,Sim,Não,Mensal,Sim,Transferência bancária,87.15,183.75,2.9
5318-YKDPV,Não,Homem,Não,Sim,Sim,43,Sim,Não,DSL,Sim,Não,Sim,Sim,Sim,Sim,Bienal,Sim,Cartão de crédito,79.15,3566.6,2.64
5320-BRKGK,Não,Mulher,Não,Sim,Sim,58,Sim,Sim,DSL,Sim,Não,Sim,Sim,Sim,Não,Bienal,Não,Cheque enviado,75.8,4415.75,2.53
5321-NTRKC,Não,Homem,Não,Sim,Sim,66,Sim,Sim,DSL,Não,Sim,Sim,Não,Sim,Sim,Bienal,Não,Transferência bancária,79.85,5234.95,2.66
5322-TEUJK,Não,Mulher,Não,Sim,Sim,71,Sim,Sim,Fibra óptica,Sim,Sim,Sim,Sim,Sim,Sim,Bienal,Não,Transferência bancária,114.6,8100.25,3.82
5322-ZSMZY,Não,Homem,Não,Sim,Sim,31,Sim,Sim,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Bienal,Não,Cheque enviado,25.75,755.6,0.86
5324-KTGCG,Não,Homem,Não,Sim,Não,71,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Anual,Não,Cheque eletrônico,20.85,1539.75,0.7
5325-UWTWJ,Não,Homem,Não,Sim,Não,31,Sim,Sim,Fibra óptica,Sim,Sim,Não,Sim,Não,Não,Mensal,Sim,Cartão de crédito,90.55,2929.75,3.02
5327-CNLUQ,Não,Homem,Não,Sim,Não,48,Sim,Sim,Fibra óptica,Sim,Sim,Sim,Não,Sim,Não,Bienal,Sim,Transferência bancária,96.9,4473.45,3.23
5327-XOKKY,Não,Homem,Sim,Sim,Não,72,Sim,Sim,DSL,Não,Não,Sim,Não,Sim,Sim,Bienal,Sim,Cartão de crédito,73.45,5329.0,2.45
5329-KRDTM,Não,Homem,Sim,Sim,Não,72,Sim,Sim,DSL,Não,Sim,Sim,Sim,Sim,Não,Bienal,Não,Cartão de crédito,77.35,5396.25,2.58
5331-RGMTT,Não,Homem,Sim,Sim,Não,54,Sim,Sim,Fibra óptica,Não,Não,Sim,Não,Sim,Sim,Mensal,Sim,Cartão de crédito,99.05,5295.7,3.3
5334-AFQJB,Não,Homem,Sim,Não,Não,72,Sim,Sim,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Bienal,Sim,Cartão de crédito,25.1,1789.9,0.84
5334-JLAXU,Não,Mulher,Não,Sim,Não,60,Sim,Sim,Fibra óptica,Sim,Sim,Não,Não,Não,Sim,Mensal,Sim,Cartão de crédito,94.1,5475.9,3.14
5336-UFNZP,Não,Mulher,Sim,Sim,Sim,65,Sim,Sim,Fibra óptica,Não,Sim,Sim,Não,Sim,Sim,Anual,Sim,Cheque eletrônico,107.45,7047.5,3.58
5337-IIWKZ,Não,Homem,Não,Sim,Sim,34,Não,Sem serviço de telefone,DSL,Não,Não,Sim,Sim,Sim,Não,Mensal,Sim,Cheque eletrônico,44.85,1442.6,1.5
5338-YHWYT,Não,Homem,Não,Não,Sim,37,Sim,Não,DSL,Sim,Sim,Não,Sim,Não,Não,Bienal,Não,Cartão de crédito,61.45,2302.35,2.05
5339-PXDVH,Não,Homem,Não,Não,Não,4,Sim,Sim,Fibra óptica,Sim,Não,Não,Não,Sim,Não,Mensal,Não,Cheque eletrônico,90.65,367.95,3.02
5339-TJFEK,Não,Homem,Não,Sim,Sim,62,Sim,Sim,Fibra óptica,Sim,Sim,Não,Não,Sim,Sim,Mensal,Sim,Cheque eletrônico,105.5,6487.2,3.52
5343-SGUBI,Não,Mulher,Não,Não,Não,52,Sim,Sim,Fibra óptica,Não,Sim,Não,Não,Não,Não,Anual,Sim,Cheque enviado,80.2,4297.6,2.67
5345-BMKWB,Não,Homem,Não,Sim,Não,8,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,Não,Cheque enviado,20.25,158.35,0.68
5346-BZCHP,Não,Mulher,Não,Sim,Sim,69,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Bienal,Não,Cheque enviado,19.4,1346.2,0.65
5348-CAGXB,Não,Homem,Não,Não,Não,12,Sim,Sim,Fibra óptica,Não,Não,Sim,Não,Sim,Não,Mensal,Sim,Cheque eletrônico,89.55,1021.75,2.98
5349-AZPEW,Não,Mulher,Não,Sim,Sim,5,Não,Sem serviço de telefone,DSL,Não,Não,Não,Não,Não,Não,Mensal,Não,Cheque enviado,25.05,125.5,0.84
5349-IECLD,Sim,Homem,Não,Não,Não,2,Sim,Não,Fibra óptica,Não,Não,Sim,Não,Sim,Sim,Mensal,Não,Cheque eletrônico,94.95,178.1,3.16
5351-QESIO,Não,Homem,Não,Não,Sim,1,Não,Sem serviço de telefone,DSL,Não,Não,Não,Não,Não,Não,Mensal,Não,Cheque enviado,24.2,24.2,0.81
5353-WILCI,Não,Mulher,Não,Não,Não,28,Sim,Não,DSL,Sim,Sim,Não,Não,Não,Não,Mensal,Não,Cheque eletrônico,56.05,1522.65,1.87
5356-CSVSQ,Não,Mulher,Não,Não,Não,3,Sim,Sim,DSL,Não,Não,Não,Sim,Sim,Não,Mensal,Não,Cheque eletrônico,64.6,174.2,2.15
5356-KZCKT,Não,Homem,Não,Não,Não,58,Sim,Sim,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Bienal,Sim,Cartão de crédito,24.45,1513.6,0.82
5356-RHIPP,Sim,Homem,Não,Não,Não,1,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,Sim,Cheque enviado,20.2,20.2,0.67
5357-TZHPP,Sim,Homem,Sim,Não,Não,9,Sim,Sim,Fibra óptica,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Cartão de crédito,84.4,732.5,2.81
5360-LJCNJ,Não,Mulher,Não,Sim,Não,71,Sim,Sim,Fibra óptica,Não,Sim,Sim,Não,Sim,Sim,Bienal,Sim,Transferência bancária,105.15,7555.0,3.51
5360-XGYAZ,Não,Homem,Não,Sim,Sim,72,Não,Sem serviço de telefone,DSL,Sim,Sim,Sim,Sim,Sim,Sim,Bienal,Sim,Transferência bancária,65.65,4664.5,2.19
5364-EVNIB,Sim,Homem,Não,Não,Não,13,Sim,Não,Fibra óptica,Não,Sim,Sim,Não,Não,Não,Mensal,Sim,Cheque eletrônico,79.8,973.45,2.66
5364-XYIRR,Sim,Homem,Não,Sim,Não,51,Sim,Sim,Fibra óptica,Não,Não,Não,Não,Sim,Sim,Mensal,Sim,Cheque eletrônico,94.65,4812.75,3.16
5365-LLFYV,Não,Mulher,Não,Não,Não,2,Sim,Não,DSL,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cheque enviado,45.85,105.6,1.53
5366-IJEQJ,Sim,Homem,Não,Não,Não,20,Sim,Sim,Fibra óptica,Não,Não,Sim,Não,Sim,Não,Mensal,Sim,Cheque eletrônico,88.7,1761.45,2.96
5366-OBVMR,Não,Mulher,Não,Sim,Não,18,Sim,Não,DSL,Não,Não,Não,Sim,Não,Não,Mensal,Sim,Cheque enviado,50.3,908.75,1.68
5370-IIVVL,Não,Homem,Não,Não,Não,37,Sim,Sim,Fibra óptica,Não,Sim,Não,Sim,Sim,Sim,Anual,Sim,Cartão de crédito,104.5,3778.0,3.48
5371-VYLSX,Não,Mulher,Sim,Não,Não,50,Sim,Sim,Fibra óptica,Sim,Sim,Não,Não,Não,Não,Mensal,Sim,Cheque eletrônico,83.4,4113.7,2.78
5372-FBKBN,Não,Mulher,Não,Não,Sim,21,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,Não,Cheque enviado,20.75,452.2,0.69
5373-SFODM,Sim,Homem,Sim,Sim,Não,36,Sim,Sim,Fibra óptica,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Cartão de crédito,85.25,3132.75,2.84
5375-XLDOF,Não,Homem,Não,Sim,Sim,69,Sim,Sim,Fibra óptica,Sim,Sim,Sim,Sim,Sim,Sim,Bienal,Sim,Transferência bancária,114.35,7665.8,3.81
5376-DEQCP,Sim,Mulher,Não,Não,Não,1,Sim,Não,Fibra óptica,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cheque eletrônico,70.6,70.6,2.35
5376-PCKNB,Não,Homem,Não,Sim,Sim,72,Sim,Sim,Fibra óptica,Não,Sim,Sim,Não,Sim,Sim,Anual,Sim,Cartão de crédito,104.45,7459.0,3.48
5377-NDTOU,Não,Mulher,Não,Sim,Sim,71,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Sim,Sim,Bienal,Não,Cheque enviado,91.05,6293.75,3.03
5378-IKEEG,Sim,Mulher,Não,Não,Não,1,Não,Sem serviço de telefone,DSL,Não,Não,Não,Não,Sim,Não,Mensal,Sim,Cheque eletrônico,35.75,35.75,1.19
5380-AFSSK,Sim,Mulher,Não,Não,Não,5,Sim,Sim,Fibra óptica,Não,Não,Não,Não,Sim,Sim,Mensal,Sim,Cheque enviado,93.9,486.85,3.13
5380-WJKOV,Sim,Homem,Não,Não,Não,34,Sim,Sim,Fibra óptica,Não,Sim,Sim,Não,Sim,Sim,Mensal,Sim,Cheque eletrônico,106.35,3549.25,3.54
5380-XPJNZ,Não,Mulher,Não,Não,Não,38,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Anual,Não,Cheque enviado,20.05,678.2,0.67
5382-SOYZL,Não,Homem,Não,Não,Não,22,Sim,Sim,Fibra óptica,Não,Não,Não,Não,Sim,Sim,Mensal,Sim,Cheque eletrônico,95.1,2162.6,3.17
5382-TEMLV,Não,Homem,Não,Não,Não,45,Sim,Não,DSL,Sim,Não,Não,Não,Não,Não,Mensal,Sim,Transferência bancária,50.9,2298.55,1.7
5383-MMTWC,Sim,Mulher,Sim,Sim,Não,8,Sim,Sim,Fibra óptica,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Cheque eletrônico,84.0,613.4,2.8
5384-ZTTWP,Não,Mulher,Não,Sim,Sim,15,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,Não,Cheque enviado,19.8,272.95,0.66
5385-SUIRI,Sim,Homem,Sim,Sim,Não,52,Sim,Sim,Fibra óptica,Sim,Não,Sim,Não,Sim,Sim,Mensal,Sim,Cheque eletrônico,104.2,5568.35,3.47
5386-THSLQ,Não,Mulher,Sim,Sim,Não,66,Não,Sem serviço de telefone,DSL,Não,Sim,Sim,Não,Sim,Não,Anual,Não,Transferência bancária,45.55,3027.25,1.52
5387-ASZNZ,Não,Mulher,Sim,Não,Não,66,Sim,Sim,DSL,Sim,Sim,Não,Sim,Não,Não,Anual,Sim,Cartão de crédito,63.85,4174.35,2.13
5389-FFVKB,Sim,Homem,Sim,Sim,Não,32,Sim,Não,Fibra óptica,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Cartão de crédito,80.3,2483.05,2.68
5392-AKEMH,Não,Mulher,Não,Não,Não,12,Sim,Não,DSL,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cheque eletrônico,45.05,523.1,1.5
5393-HJZSM,Não,Mulher,Não,Sim,Sim,32,Sim,Não,DSL,Sim,Sim,Sim,Sim,Não,Sim,Mensal,Não,Transferência bancária,76.3,2404.15,2.54
5393-RXQSZ,Sim,Homem,Não,Não,Não,1,Sim,Não,Fibra óptica,Não,Não,Não,Não,Não,Sim,Mensal,Não,Cheque eletrônico,79.6,79.6,2.65
5394-MEITZ,Não,Mulher,Não,Sim,Sim,60,Sim,Não,DSL,Não,Sim,Sim,Sim,Sim,Sim,Bienal,Sim,Transferência bancária,80.6,4946.7,2.69
5394-SVGJV,Sim,Homem,Não,Não,Não,37,Sim,Sim,Fibra óptica,Não,Não,Não,Sim,Sim,Sim,Mensal,Não,Transferência bancária,98.8,3475.55,3.29
5396-IZEPB,Não,Homem,Não,Não,Não,9,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,Não,Cartão de crédito,19.7,180.7,0.66
5397-NSKQG,Não,Homem,Não,Sim,Sim,67,Não,Sem serviço de telefone,DSL,Sim,Não,Não,Não,Sim,Sim,Bienal,Não,Cartão de crédito,50.9,3281.65,1.7
5397-TUPSH,Não,Homem,Sim,Sim,Não,65,Sim,Não,Fibra óptica,Não,Não,Não,Não,Não,Não,Anual,Sim,Transferência bancária,70.95,4555.2,2.37
5399-ZIMKF,Não,Homem,Não,Não,Não,5,Sim,Não,Fibra óptica,Não,Sim,Não,Não,Não,Não,Mensal,Sim,Cheque eletrônico,74.65,383.65,2.49
5402-HTOTQ,Não,Homem,Não,Não,Não,16,Sim,Sim,DSL,Não,Sim,Não,Não,Não,Não,Mensal,Não,Cheque eletrônico,55.3,875.35,1.84
5404-GGUKR,Não,Homem,Não,Não,Não,5,Sim,Não,DSL,Não,Sim,Não,Não,Não,Não,Mensal,Sim,Cheque eletrônico,51.35,262.3,1.71
5405-ZMYXQ,Não,Mulher,Não,Não,Não,8,Sim,Sim,Fibra óptica,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cartão de crédito,74.6,548.9,2.49
5406-KGRMX,Não,Mulher,Não,Não,Não,71,Sim,Sim,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Bienal,Não,Cheque eletrônico,24.55,1719.15,0.82
5414-OFQCB,Não,Homem,Não,Não,Não,57,Sim,Sim,Fibra óptica,Não,Não,Não,Sim,Sim,Não,Bienal,Sim,Cartão de crédito,90.45,5229.8,3.02
5419-CONWX,Sim,Mulher,Sim,Não,Não,4,Sim,Não,Fibra óptica,Não,Sim,Sim,Não,Sim,Sim,Mensal,Sim,Cartão de crédito,99.8,442.85,3.33
5419-JKZNQ,Não,Homem,Sim,Sim,Não,30,Sim,Sim,Fibra óptica,Não,Não,Não,Não,Não,Não,Mensal,Não,Cheque enviado,77.9,2351.45,2.6
5419-JPRRN,Sim,Homem,Não,Não,Não,1,Sim,Sim,Fibra óptica,Não,Não,Sim,Não,Sim,Sim,Mensal,Sim,Cheque eletrônico,101.45,101.45,3.38
5419-KLXBN,Sim,Mulher,Não,Sim,Sim,25,Sim,Não,Fibra óptica,Não,Sim,Sim,Não,Sim,Não,Mensal,Sim,Transferência bancária,89.15,2257.75,2.97
5423-BHIXO,Não,Mulher,Não,Não,Não,32,Sim,Sim,DSL,Não,Sim,Não,Não,Não,Não,Mensal,Sim,Cheque eletrônico,54.2,1739.6,1.81
5424-RLQLC,Não,Homem,Não,Não,Não,10,Sim,Não,DSL,Não,Sim,Não,Não,Sim,Não,Mensal,Sim,Cheque enviado,59.65,638.95,1.99
5429-LWCMV,Não,Mulher,Não,Não,Não,12,Sim,Sim,Fibra óptica,Não,Sim,Não,Não,Não,Sim,Mensal,Sim,Cheque eletrônico,89.15,1057.55,2.97
5433-KYGHE,Não,Mulher,Não,Não,Sim,14,Sim,Sim,Fibra óptica,Sim,Não,Não,Sim,Não,Não,Mensal,Sim,Cheque enviado,86.0,1164.05,2.87
5438-QMDDL,Não,Mulher,Não,Sim,Não,19,Sim,Não,DSL,Não,Sim,Não,Não,Não,Sim,Mensal,Sim,Cheque enviado,59.8,1130.85,1.99
5439-WIKXB,Não,Homem,Sim,Sim,Não,41,Sim,Não,Fibra óptica,Não,Sim,Não,Não,Sim,Sim,Mensal,Sim,Cheque eletrônico,94.55,3851.45,3.15
5440-FLBQG,Sim,Homem,Sim,Sim,Não,69,Sim,Sim,Fibra óptica,Não,Sim,Sim,Sim,Sim,Sim,Bienal,Sim,Transferência bancária,108.4,7318.2,3.61
5440-VHLUL,Não,Homem,Não,Não,Não,69,Sim,Sim,Fibra óptica,Não,Sim,Não,Sim,Sim,Sim,Anual,Sim,Transferência bancária,105.2,7386.05,3.51
5442-BHQNG,Não,Mulher,Não,Não,Não,2,Sim,Não,Fibra óptica,Não,Não,Não,Não,Não,Não,Mensal,Não,Cheque eletrônico,70.35,139.25,2.34
5442-BXVND,Não,Mulher,Não,Sim,Sim,33,Sim,Sim,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,Não,Transferência bancária,24.25,838.5,0.81
5442-PPTJY,Não,Homem,Não,Sim,Sim,12,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Bienal,Não,Cheque enviado,19.7,258.35,0.66
5442-UTCVD,Sim,Homem,Não,Não,Sim,3,Sim,Sim,Fibra óptica,Não,Não,Sim,Não,Não,Sim,Mensal,Não,Cheque eletrônico,91.85,257.05,3.06
5442-XSDCW,Sim,Homem,Não,Sim,Sim,11,Sim,Não,Fibra óptica,Não,Não,Não,Não,Sim,Não,Mensal,Sim,Transferência bancária,79.5,868.5,2.65
5443-SCMKX,Não,Mulher,Não,Sim,Não,58,Sim,Sim,Fibra óptica,Não,Sim,Sim,Não,Não,Sim,Anual,Sim,Cheque eletrônico,94.3,5610.15,3.14
5445-GLVOT,Não,Mulher,Não,Não,Não,22,Sim,Não,DSL,Sim,Não,Não,Não,Não,Não,Mensal,Sim,Cheque eletrônico,49.8,1049.05,1.66
5445-PZWGX,Sim,Homem,Não,Não,Não,62,Sim,Sim,Fibra óptica,Sim,Sim,Não,Sim,Não,Sim,Anual,Não,Cheque eletrônico,102.0,6529.25,3.4
5445-UTODQ,Sim,Mulher,Não,Sim,Não,7,Sim,Não,Fibra óptica,Não,Não,Não,Não,Sim,Não,Mensal,Sim,Cheque eletrônico,81.1,576.65,2.7
5446-DKWYW,Não,Mulher,Sim,Sim,Sim,61,Sim,Sim,DSL,Não,Não,Sim,Não,Sim,Não,Anual,Sim,Cheque eletrônico,65.2,3965.05,2.17
5447-VYTKW,Não,Homem,Não,Não,Não,27,Sim,Não,DSL,Sim,Não,Não,Sim,Não,Não,Mensal,Não,Cheque enviado,53.45,1461.45,1.78
5447-WZAFP,Não,Mulher,Não,Não,Não,53,Sim,Não,Fibra óptica,Não,Sim,Sim,Não,Sim,Sim,Anual,Sim,Cheque enviado,100.3,5200.8,3.34
5448-VWNAM,Não,Mulher,Não,Não,Sim,19,Sim,Sim,DSL,Sim,Sim,Não,Sim,Sim,Não,Mensal,Sim,Cheque enviado,75.9,1375.6,2.53
5449-FIBXJ,Sim,Homem,Não,Sim,Sim,19,Sim,Sim,Fibra óptica,Não,Não,Sim,Sim,Sim,Sim,Mensal,Não,Cheque eletrônico,103.3,2012.7,3.44
5451-MHQOF,Não,Homem,Não,Sim,Sim,56,Sim,Sim,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Anual,Sim,Cheque enviado,24.45,1431.65,0.82
5451-YHYPW,Não,Mulher,Sim,Sim,Não,72,Sim,Sim,Fibra óptica,Sim,Sim,Sim,Sim,Sim,Sim,Bienal,Sim,Cartão de crédito,115.75,8443.7,3.86
5453-AXEPF,Não,Homem,Não,Sim,Não,17,Sim,Sim,Fibra óptica,Não,Sim,Não,Não,Não,Não,Mensal,Sim,Transferência bancária,80.5,1336.9,2.68
5453-YBTWV,Não,Homem,Não,Sim,Sim,70,Sim,Não,Fibra óptica,Sim,Sim,Sim,Sim,Sim,Não,Bienal,Sim,Cartão de crédito,101.1,6994.8,3.37
5456-ITGIC,Não,Homem,Sim,Sim,Não,72,Não,Sem serviço de telefone,DSL,Sim,Sim,Sim,Sim,Sim,Sim,Bienal,Sim,Cartão de crédito,64.45,4641.1,2.15
5457-COLHT,Não,Homem,Não,Sim,Sim,69,Sim,Não,DSL,Sim,Sim,Não,Sim,Sim,Sim,Bienal,Não,Transferência bancária,80.65,5542.55,2.69
5458-CQJTA,Sim,Homem,Não,Sim,Sim,65,Sim,Não,DSL,Sim,Não,Não,Sim,Sim,Sim,Bienal,Sim,Transferência bancária,74.8,4820.15,2.49
5461-QKNTN,Não,Homem,Sim,Sim,Não,43,Sim,Sim,Fibra óptica,Não,Sim,Não,Sim,Sim,Não,Mensal,Sim,Cheque eletrônico,94.3,3953.15,3.14
5465-BUBFA,Não,Mulher,Não,Sim,Sim,41,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Bienal,Não,Transferência bancária,19.3,772.4,0.64
5468-BPMMO,Não,Homem,Não,Sim,Não,46,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,Não,Cheque eletrônico,19.6,851.2,0.65
5469-CTCWN,Sim,Homem,Não,Sim,Sim,61,Sim,Sim,Fibra óptica,Sim,Sim,Não,Não,Sim,Sim,Anual,Sim,Cheque eletrônico,106.0,6547.7,3.53
5469-NUJUR,Não,Homem,Não,Não,Não,19,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Bienal,Sim,Cheque enviado,19.95,373.5,0.66
5472-CVMDX,Não,Mulher,Não,Não,Não,68,Não,Sem serviço de telefone,DSL,Sim,Não,Sim,Sim,Não,Não,Bienal,Não,Cheque enviado,38.9,2719.2,1.3
5473-KHBPS,Não,Mulher,Não,Sim,Sim,52,Sim,Sim,Fibra óptica,Não,Sim,Sim,Não,Sim,Não,Anual,Sim,Cartão de crédito,95.7,4976.15,3.19
5474-LAMUQ,Não,Homem,Não,Sim,Não,24,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Anual,Não,Cheque enviado,20.1,533.9,0.67
5478-JJVZK,Não,Mulher,Não,Não,Não,33,Sim,Sim,DSL,Sim,Sim,Não,Não,Não,Não,Mensal,Sim,Cheque enviado,60.9,2033.85,2.03
5480-HPRRX,Sim,Mulher,Sim,Não,Não,3,Não,Sem serviço de telefone,DSL,Não,Não,Não,Não,Não,Não,Mensal,Não,Cheque eletrônico,25.3,77.75,0.84
5480-TBGPH,Sim,Mulher,Não,Sim,Não,24,Sim,Não,Fibra óptica,Não,Sim,Sim,Não,Sim,Sim,Mensal,Sim,Cartão de crédito,99.3,2431.35,3.31
5480-XTFFL,Não,Mulher,Não,Sim,Sim,31,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Bienal,Não,Cheque enviado,21.0,697.7,0.7
5481-NTDOH,Não,Mulher,Sim,Sim,Não,67,Sim,Sim,Fibra óptica,Sim,Não,Sim,Não,Sim,Sim,Anual,Sim,Cartão de crédito,107.05,7142.5,3.57
5482-NUPNA,Sim,Mulher,Não,Não,Não,4,Sim,Não,DSL,Sim,Sim,Não,Sim,Não,Não,Mensal,Sim,Cheque enviado,60.4,272.15,2.01
5482-PLVPE,Sim,Mulher,Sim,Não,Não,2,Não,Sem serviço de telefone,DSL,Não,Não,Não,Não,Não,Não,Mensal,Não,Cheque eletrônico,24.35,41.85,0.81
